country,rating,wine_name,winery_name,ratings_count,wine_type,region,is_natural
France,3.9,Budapest Spark Brut,Louis De Grenelle,73,Sparkling,Loire Valley,FALSE
France,3.8,Le Point Du Jour Rosé D'anjou,Maison Foucher,617,Rosé,Loire Valley,FALSE
France,3.9,À Tue-Tête Grolleau Gris,Manoir De La Tête Rouge,209,Red,Loire Valley,TRUE
France,4,Solera De Chenin,Manoir De La Tête Rouge,41,White,Loire Valley,TRUE
France,3.7,Brut,Marquis De La Tour,868,Sparkling,Loire Valley,FALSE
France,3.8,Brut Rosé,Marquis De La Tour,327,Sparkling,Loire Valley,FALSE
France,3.8,Cuvée Spéciale Demi Sec,Marquis De La Tour,317,Sparkling,Loire Valley,FALSE
France,3.8,Blanc De Blancs Brut,Marquis De La Tour,112,Sparkling,Loire Valley,FALSE
France,3.7,Vin Mousseux,Marquis De La Tour,39,Sparkling,Loire Valley,FALSE
France,4.1,Rosé Sec Mousseux,Marquis De La Tour,37,Sparkling,Loire Valley,FALSE
France,3.6,Collection Privée,Marquis De La Tour,27,Sparkling,Loire Valley,FALSE
France,3.9,Sauvignon Blanc,Michel Langlois,148,White,Loire Valley,FALSE
France,4.1,Bang Nouveau,Mosse,25,Red,Loire Valley,FALSE
France,4.1,Les Bonnes Blanches,Mosse,803,White,Loire Valley,TRUE
France,3.7,Les Bonnes Blanches,Mosse,26,White,Loire Valley,TRUE
France,4.3,Les Bonnes Blanches,Mosse,62,White,Loire Valley,TRUE
France,4.2,Les Bonnes Blanches,Mosse,72,White,Loire Valley,TRUE
France,4,Les Bonnes Blanches,Mosse,114,White,Loire Valley,TRUE
France,4,Les Bonnes Blanches,Mosse,62,White,Loire Valley,TRUE
France,4.1,Les Bonnes Blanches,Mosse,123,White,Loire Valley,TRUE
France,4.4,Les Bonnes Blanches,Mosse,57,White,Loire Valley,TRUE
France,4.1,Les Bonnes Blanches,Mosse,44,White,Loire Valley,TRUE
France,4,Nova Chenin Blanc,Mosse,108,White,Loire Valley,TRUE
France,4.1,Nova Chenin Blanc,Mosse,96,White,Loire Valley,TRUE
France,4.1,Les Bonnes Blanches,Mosse,76,White,Loire Valley,TRUE
France,4.1,Nova Chenin Blanc,Mosse,77,White,Loire Valley,TRUE
France,4.1,Les Bonnes Blanches,Mosse,40,White,Loire Valley,TRUE
France,4.1,Nova Chenin Blanc,Mosse,70,White,Loire Valley,TRUE
France,4.2,Alchimie Professionnelle,Nicolas Barbou,33,White,Loire Valley,FALSE
France,4,Chenin Blanc,Nicolas Idiart,118,White,Loire Valley,FALSE
France,3.6,La Descente Aux Amphores,Nicolas Réau,45,White,Loire Valley,TRUE
France,3.9,Sauvignon Blanc,Olema,2247,White,Loire Valley,FALSE
France,4.1,The Wine For Seafood Melon De Bourgogne,Pair Me,102,White,Loire Valley,FALSE
France,4.1,The Wine For Seafood Melon De Bourgogne,Pair Me,45,White,Loire Valley,FALSE
France,4,The Wine For Seafood Melon De Bourgogne,Pair Me,25,White,Loire Valley,FALSE
France,4.1,Les Franches Sauvignon Blanc,Pascal Jolivet,42,White,Loire Valley,FALSE
France,4,Les Franches Sauvignon Blanc,Pascal Jolivet,70,White,Loire Valley,FALSE
France,4.1,Les Franches Sauvignon Blanc,Pascal Jolivet,48,White,Loire Valley,FALSE
France,4.1,Les Franches Sauvignon Blanc,Pascal Jolivet,59,White,Loire Valley,FALSE
France,3.8,Les Franches Sauvignon Blanc,Pascal Jolivet,38,White,Loire Valley,FALSE
France,3.8,Le Chenin D'à Côté,Pascal Lambert,40,White,Loire Valley,TRUE
France,4.1,Les Puys De Rochette,Pascal Lambert,189,White,Loire Valley,TRUE
France,4.1,Les Puys De Rochette,Pascal Lambert,71,White,Loire Valley,TRUE
France,4.1,Les Puys De Rochette,Pascal Lambert,39,White,Loire Valley,TRUE
France,4,Lambert Bulles,Pascal Lambert,70,Red,Loire Valley,TRUE
France,3.7,The Pebble Sauvignon Blanc,Patient Cottat,880,White,Loire Valley,FALSE
France,3.9,The Pebble Chenin Blanc,Patient Cottat,63,White,Loire Valley,FALSE
France,3.8,The Pebble Rosé De Loire,Patient Cottat,47,Rosé,Loire Valley,FALSE
France,3.9,Perles Grises,Patrice Colin,605,Sparkling,Loire Valley,TRUE
France,3.6,Les Perles D'anne-Sophie,Patrice Colin,151,Sparkling,Loire Valley,TRUE
France,3.8,Chenin Sec,Patrice Colin,52,White,Loire Valley,TRUE
France,4,Perles Rouges,Patrice Colin,204,Sparkling,Loire Valley,TRUE
France,3.5,Rosé De Loire,Paul Buisse,100,Rosé,Loire Valley,FALSE
France,3.7,La Bulle Brut,Paul Buisse,84,Sparkling,Loire Valley,FALSE
France,3.2,Hérétiques Sauvignon Blanc,Paul Buisse,32,White,Loire Valley,FALSE
France,3.8,Sauvignon Blanc,Paul Gosseaume,38,White,Loire Valley,FALSE
France,3.3,Blanc De Blancs Brut,Paul Louis,753,Sparkling,Loire Valley,FALSE
France,3.7,Black Label Blanc De Blancs Brut,Paul Louis,458,Sparkling,Loire Valley,FALSE
France,4.1,Bulles De Pinot,Paul Prieur & Fils,263,Sparkling,Loire Valley,FALSE
France,3.6,Les Calcaires Sauvignon Blanc,Pierre Chainier,868,White,Loire Valley,FALSE
France,3.9,Atmosphère Sauvignon Blanc,Pierre Chainier,430,White,Loire Valley,FALSE
France,3.5,Séduction Brut,Pierre Chainier,206,Sparkling,Loire Valley,FALSE
France,3.9,Sauvignon Blanc By Colaris,Pierre Chainier,132,White,Loire Valley,FALSE
France,3.5,Cour De La Roche Réserve Sauvignon Blanc,Pierre Chainier,88,White,Loire Valley,FALSE
France,3.4,Rosé De Loire,Pierre Chainier,70,Rosé,Loire Valley,FALSE
France,3.9,Cour De La Roche Sauvignon Blanc,Pierre Chainier,26,White,Loire Valley,FALSE
France,3.4,Luneau L Brut,Pierre Luneau-Papin,47,Sparkling,Loire Valley,FALSE
France,3.8,Melon De Bourgogne,Puzelat Bonhomme,134,White,Loire Valley,TRUE
France,4.2,Le Telquel Rosé,Puzelat Bonhomme,30,Rosé,Loire Valley,TRUE
France,4.3,Inspiration Sauvignon Doux,Raphael Midoir,40,Dessert,Loire Valley,FALSE
France,3.9,L'inattendu Chenin Sans Sulfites Ajoutés,Raphael Midoir,27,White,Loire Valley,FALSE
France,4.1,Les Grandes Hermines Chenin Blanc,Reclame De Jour,215,White,Loire Valley,FALSE
France,3.5,Les Rafelieres Pinot Noir,Sauvion,723,Red,Loire Valley,FALSE
France,4,Haut-Poitou Sauvignon Gris,Sauvion,105,White,Loire Valley,FALSE
France,4,Douce Surprise,Sauvion,73,White,Loire Valley,FALSE
France,3.7,Turbulent Préambule Blanc,Sauvion,76,Sparkling,Loire Valley,FALSE
France,4.1,Jardin De France Sauvignon Blanc,Sauvion,67,White,Loire Valley,FALSE
France,3.6,Jardin De France Chardonnay,Sauvion,35,White,Loire Valley,FALSE
France,4.2,Vin D'une Oreille,Sebastien David,221,Red,Loire Valley,TRUE
France,4.1,Primitif,Sebastien David,195,Sparkling,Loire Valley,TRUE
France,3.6,Pinot Noir,Sophie Bertin,159,Red,Loire Valley,FALSE
France,3.8,Large Soif! Rouge,Terra Vita Vinum,441,Red,Loire Valley,FALSE
France,3.8,Feu Follet,Terres D'imaginaire,109,White,Loire Valley,FALSE
France,3.8,Mirage,Terres D'imaginaire,25,White,Loire Valley,FALSE
France,3.9,Sauvignon Blanc,The Little Sheep,468,White,Loire Valley,FALSE
France,3.7,Tydy Sauvignon Blanc Loire Valley,Thierry Delaunay,572,White,Loire Valley,FALSE
France,3.8,Le Grand Ballon Sauvignon Blanc,Thierry Delaunay,219,White,Loire Valley,FALSE
France,3.6,Le Grand Ballon Gamay De Loire,Thierry Delaunay,194,Red,Loire Valley,FALSE
France,3.9,Macération De Soif Sauvignon Blanc,Thierry Delaunay,139,White,Loire Valley,FALSE
France,3.8,Le P'tit Renaudat Sauvignon,Valery Renaudat,219,White,Loire Valley,FALSE
France,3.7,Le P'tit Renaudat Loire Pinot Noir,Valery Renaudat,175,Red,Loire Valley,FALSE
France,3.9,Sauvignon Blanc,Vignoble Cogné - Domaine De La Couperie,620,White,Loire Valley,FALSE
France,3.5,Pinot Noir,Vignoble Cogné - Domaine De La Couperie,255,Red,Loire Valley,FALSE
France,3.4,Cabernet Franc,Vignoble Cogné - Domaine De La Couperie,138,Red,Loire Valley,FALSE
France,3.8,Saint Christophe Blanc,Vignoble Cogné - Domaine De La Couperie,72,White,Loire Valley,FALSE
France,3.5,Chardonnay,Vignoble Cogné - Domaine De La Couperie,62,White,Loire Valley,FALSE
France,4.6,Douceur,Vignoble Cogné - Domaine De La Couperie,35,White,Loire Valley,FALSE
France,3.6,Cuvée Julien Pinot Noir,Vignoble Cogné - Domaine De La Couperie,34,Red,Loire Valley,FALSE
France,3.9,Cuvée Clyan Cabernet Franc,Vignoble Cogné - Domaine De La Couperie,27,Red,Loire Valley,FALSE
France,3.3,Gamay,Vignoble Cogné - Domaine De La Couperie,25,Red,Loire Valley,FALSE
France,3.3,Castelet De Canon Leveque Le Gros Rouge Qui Tache Alicante - Syrah,Vignobles Vellas,424,Red,Loire Valley,FALSE
France,3.6,Sauvignon Blanc 'Prestige',Villebois,1222,White,Loire Valley,FALSE
France,4,Sauvignon Blanc Val De Loire,Villebois,387,White,Loire Valley,FALSE
France,3.7,Pinot Noir Rosé Val De Loire,Villebois,331,Rosé,Loire Valley,FALSE
France,3.8,Chenin Blanc,Villebois,342,White,Loire Valley,FALSE
France,3.7,Chardonnay,Villebois,83,White,Loire Valley,FALSE
France,3.8,Petit Loupart Chenin Blanc,Villebois,59,White,Loire Valley,FALSE
France,3.7,Loupart Sauvignon Blanc,Villebois,57,White,Loire Valley,FALSE
France,3.9,Gaudry'olle Sauvignon,Vincent Gaudry,133,White,Loire Valley,FALSE
France,3.7,Chateaumeillant Rouge,Vincent Siret Courtaud,75,Red,Loire Valley,FALSE
France,4.2,Batard-Princesse Chenin,Yannick Amirault,94,White,Loire Valley,FALSE
France,3.9,Les Deux Tours Sauvignon Blanc,De Ladoucette,1566,White,Loire Valley,FALSE
France,3.7,La Pièce De L'orée,Éric Chevalier,607,Red,Loire Valley,FALSE
France,3.7,Les 3 Bois,Éric Chevalier,500,White,Loire Valley,FALSE
France,3.8,Chardonnay,Éric Chevalier,363,White,Loire Valley,FALSE
France,3.8,Fié Gris,Éric Chevalier,303,White,Loire Valley,FALSE
France,3.4,Cabernet Franc,Éric Chevalier,177,Red,Loire Valley,FALSE
France,3.7,Émeri,Éric Chevalier,163,Red,Loire Valley,FALSE
France,3.8,Les Gralettes Blanc,Éric Chevalier,71,White,Loire Valley,FALSE
France,3.6,Avenue Folle Blanche,Éric Chevalier,66,White,Loire Valley,FALSE
France,3.6,Chez Cardinal,Éric Chevalier,61,Red,Loire Valley,FALSE
France,3.5,Sans Prise De Tête,Éric Chevalier,51,Rosé,Loire Valley,FALSE
France,3.8,Les Paquelières,Éric Chevalier,40,Red,Loire Valley,FALSE
France,4,Les Hauts Cormiers Pinot Noir,Éric Chevalier,35,Red,Loire Valley,FALSE
France,3.5,Svp Brut,Éric Chevalier,32,Sparkling,Loire Valley,FALSE
France,3.7,Pataquès,Éric Chevalier,32,Red,Loire Valley,FALSE
France,4,Fauve,Éric Chevalier,27,White,Loire Valley,FALSE
France,3.8,S'il Vous Plaît Brut Zéro Dosage,Éric Chevalier,25,Sparkling,Loire Valley,FALSE
Chile,3.9,Carignan Gran Reserva,Casas Del Bosque,1783,Red,Loncomilla Valley,FALSE
Chile,4.4,Red Blend,Caballo Loco,13780,Red,Lontue Valley,FALSE
Chile,4.3,Grand Cru Sagrada Familia,Caballo Loco,12935,Red,Lontue Valley,FALSE
Argentina,4.1,Single Vineyard Serenade Malbec,Alta Vista,1705,Red,Lujan De Cuyo,FALSE
Argentina,3.7,Reserva Malbec,Bodega Norton,38250,Red,Lujan De Cuyo,FALSE
Argentina,3.8,Malbec D.o.c.,Bodega Norton,34313,Red,Lujan De Cuyo,FALSE
Argentina,3.6,Barrel Select Malbec,Bodega Norton,24494,Red,Lujan De Cuyo,FALSE
Argentina,4,Privada Family Blend,Bodega Norton,23840,Red,Lujan De Cuyo,FALSE
Argentina,4.2,Finca Perdriel Centenario,Bodega Norton,10517,Red,Lujan De Cuyo,FALSE
Argentina,3.5,Roble Malbec,Bodega Norton,7539,Red,Lujan De Cuyo,FALSE
Argentina,3.5,Finca La Colonia Malbec,Bodega Norton,5452,Red,Lujan De Cuyo,FALSE
Argentina,3.6,Reserva Cabernet Sauvignon,Bodega Norton,5356,Red,Lujan De Cuyo,FALSE
Argentina,4.4,Gernot,Bodega Norton,4588,Red,Lujan De Cuyo,FALSE
Argentina,4,Finca Perdriel Series Malbec,Bodega Norton,4303,Red,Lujan De Cuyo,FALSE
Argentina,3.5,Cosecha Tardia Dulce Natural,Bodega Norton,3991,Dessert,Lujan De Cuyo,FALSE
Argentina,3.9,Privada Malbec,Bodega Norton,3763,Red,Lujan De Cuyo,FALSE
Argentina,3.5,Cosecha Especial Extra Brut,Bodega Norton,2971,Sparkling,Lujan De Cuyo,FALSE
Argentina,3.7,Finca La Colonia Colección Malbec,Bodega Norton,2812,Red,Lujan De Cuyo,FALSE
Argentina,3.4,Roble Cabernet Sauvignon,Bodega Norton,1993,Red,Lujan De Cuyo,FALSE
Argentina,3.6,Reserva Syrah,Bodega Norton,1858,Red,Lujan De Cuyo,FALSE
Argentina,3.6,Reserva Chardonnay,Bodega Norton,1870,White,Lujan De Cuyo,FALSE
Argentina,4,Winemaker's Reserve Malbec,Bodega Norton,1764,Red,Lujan De Cuyo,FALSE
Argentina,3.7,Cosecha Especial Brut Nature,Bodega Norton,1646,Sparkling,Lujan De Cuyo,FALSE
Argentina,3.5,Reserva Merlot,Bodega Norton,1476,Red,Lujan De Cuyo,FALSE
Argentina,3.4,Vistaflor Malbec - Sangiovese,Bodega Norton,1408,Red,Lujan De Cuyo,FALSE
Argentina,3.5,Cosecha Especial Brut Rosé,Bodega Norton,1329,Sparkling,Lujan De Cuyo,FALSE
Argentina,3.7,Barrel Select Pinot Noir,Bodega Norton,1201,Red,Lujan De Cuyo,FALSE
Argentina,3.7,Porteño Chardonnay,Bodega Norton,1205,White,Lujan De Cuyo,FALSE
Argentina,3.5,Finca La Colonia Cabernet Sauvignon,Bodega Norton,1098,Red,Lujan De Cuyo,FALSE
Argentina,3.4,Barrel Select Limited Edition Malbec,Bodega Norton,1094,Red,Lujan De Cuyo,FALSE
Argentina,3.6,Lote Rojo Torrontés,Bodega Norton,1008,White,Lujan De Cuyo,FALSE
Argentina,3.3,Vistaflor Sauvignon Blanc - Chenin,Bodega Norton,952,White,Lujan De Cuyo,FALSE
Argentina,3,Clásico Tinto,Bodega Norton,909,Red,Lujan De Cuyo,FALSE
Argentina,4.2,Lote La Colonia Malbec,Bodega Norton,900,Red,Lujan De Cuyo,FALSE
Argentina,3.4,Colección 1895 Cabernet Sauvignon,Bodega Norton,821,Red,Lujan De Cuyo,FALSE
Argentina,3.3,Roble Merlot,Bodega Norton,806,Red,Lujan De Cuyo,FALSE
Argentina,4,Quorum Iii,Bodega Norton,743,Red,Lujan De Cuyo,FALSE
Argentina,3.9,Special Edición Grüner Veltliner,Bodega Norton,711,White,Lujan De Cuyo,FALSE
Argentina,3.5,Finca La Colonia Chardonnay,Bodega Norton,656,White,Lujan De Cuyo,FALSE
Argentina,3.5,Finca La Colonia Sauvignon Blanc,Bodega Norton,650,White,Lujan De Cuyo,FALSE
Argentina,3.4,Roble Syrah,Bodega Norton,624,Red,Lujan De Cuyo,FALSE
Argentina,3.3,Finca La Colonia Merlot,Bodega Norton,599,Red,Lujan De Cuyo,FALSE
Argentina,3.9,Ofrenda Malbec - Cabernet Sauvignon - Merlot,Bodega Norton,567,Red,Lujan De Cuyo,FALSE
Argentina,3.4,Roble Chardonnay,Bodega Norton,562,White,Lujan De Cuyo,FALSE
Argentina,3.2,Colección Syrah (Colección Varietales),Bodega Norton,553,Red,Lujan De Cuyo,FALSE
Argentina,3.6,Finca La Colonia Torrontes,Bodega Norton,516,White,Lujan De Cuyo,FALSE
Argentina,3.6,Finca La Colonia Colección Pinot Noir,Bodega Norton,504,Red,Lujan De Cuyo,FALSE
Argentina,3.2,Tempranillo,Bodega Norton,486,Red,Lujan De Cuyo,FALSE
Argentina,3.9,Late Harvest Series Merlot,Bodega Norton,468,Red,Lujan De Cuyo,FALSE
Argentina,3.4,Barrel Select Sauvignon Blanc,Bodega Norton,438,White,Lujan De Cuyo,FALSE
Argentina,3.5,Cosecha Tardia Espumante Dulce,Bodega Norton,435,Sparkling,Lujan De Cuyo,FALSE
Argentina,3.4,Extra Brut,Bodega Norton,441,Sparkling,Lujan De Cuyo,FALSE
Argentina,3.1,Colección Tempranillo (Colección Varietales),Bodega Norton,411,Red,Lujan De Cuyo,FALSE
Argentina,3.9,Appellation Luján De Cuyo White Clay,Catena,2057,White,Lujan De Cuyo,FALSE
Argentina,3.4,Syrah - Bonarda,Crios,3271,Red,Lujan De Cuyo,FALSE
Argentina,3.3,Pinot Noir,Crios,865,Red,Lujan De Cuyo,FALSE
Argentina,3.8,Malbec - Syrah,La Linda,5107,Red,Lujan De Cuyo,FALSE
Argentina,3.5,Merlot,La Linda,308,Red,Lujan De Cuyo,FALSE
Argentina,3.9,Private Selection Cabernet Sauvignon,La Linda,43,Red,Lujan De Cuyo,FALSE
Argentina,3.9,Signature Late Harvest Malbec,Susana Balbo,1389,Dessert,Lujan De Cuyo,FALSE
Argentina,3.9,Obra Malbec,Séptima,11056,Red,Lujan De Cuyo,FALSE
Argentina,4.2,10 Barricas Gran Reserva Malbec,Séptima,5629,Red,Lujan De Cuyo,FALSE
Argentina,4.1,10 Barricas Gran Reserva Cabernet Sauvignon,Séptima,2754,Red,Lujan De Cuyo,FALSE
Argentina,4.2,10 Barricas Gran Reserva Tannat,Séptima,51,Red,Lujan De Cuyo,FALSE
Argentina,3.2,Los Pasos Tinto Dulce,Séptima,25,Dessert,Lujan De Cuyo,FALSE
Argentina,4.2,Lote Lunlunta Malbec,Bodega Norton,1019,Red,Lunlunta,FALSE
Argentina,4.2,Appellation Lunlunta Old Vines Malbec,Catena,18762,Red,Lunlunta,FALSE
Argentina,4,Appellation Lunlunta Malbec,Catena,11992,Red,Lunlunta,FALSE
Chile,4.4,Grand Cru Maipo,Caballo Loco,20298,Red,Maipo Valley,FALSE
Chile,4.2,Grand Cru Pirque,Caballo Loco,727,Red,Maipo Valley,FALSE
Chile,4,Cabernet Sauvignon Gran Reserva,Casas Del Bosque,8200,Red,Maipo Valley,FALSE
Chile,4.3,Gran Bosque Private Reserve,Casas Del Bosque,3298,Red,Maipo Valley,FALSE
Chile,3.9,Cabernet Sauvignon,Casas Del Bosque,267,Red,Maipo Valley,FALSE
Chile,3.6,Sauvignon Blanc Winermaker's Selection,Casas Del Bosque,158,White,Maipo Valley,FALSE
Chile,3.9,Reserva Privada Cabernet Sauvignon,Casillero Del Diablo,50991,Red,Maipo Valley,FALSE
Chile,3.7,Gran Vino,Casillero Del Diablo,738,Red,Maipo Valley,FALSE
Chile,4,Leyenda Cabernet Sauvignon,Casillero Del Diablo,642,Red,Maipo Valley,FALSE
Chile,3.6,Expert Series Maipo Valley Route Of Cabernet Sauvignon,Casillero Del Diablo,279,Red,Maipo Valley,FALSE
Chile,3.8,Cabernet Sauvignon - Syrah,Casillero Del Diablo,185,Red,Maipo Valley,FALSE
Chile,3.7,Legado Carmenère (Reserva),De Martino,6609,Red,Maipo Valley,FALSE
Chile,3.6,Reserva 347 Vineyards Carmenère,De Martino,6095,Red,Maipo Valley,FALSE
Chile,3.7,Legado Cabernet Sauvignon (Gran Reserva),De Martino,5692,Red,Maipo Valley,FALSE
Chile,3.6,Estate Reserva Carmenère,De Martino,5199,Red,Maipo Valley,FALSE
Chile,3.6,Estate Reserva Cabernet Sauvignon,De Martino,4388,Red,Maipo Valley,FALSE
Chile,3.9,Alto De Piedras Carmenère,De Martino,3330,Red,Maipo Valley,FALSE
Chile,3.4,Reserva 347 Vineyards Cabernet Sauvignon,De Martino,2762,Red,Maipo Valley,FALSE
Chile,3.6,Estate Carmenère,De Martino,1907,Red,Maipo Valley,FALSE
Chile,3.8,Limited Release Terrazas Del Maipo Cabernet Sauvignon,De Martino,1470,Red,Maipo Valley,FALSE
Chile,3.6,Legado Merlot (Reserva),De Martino,988,Red,Maipo Valley,FALSE
Chile,3.5,Estate Cabernet Sauvignon,De Martino,974,Red,Maipo Valley,FALSE
Chile,4.2,Familia,De Martino,867,Red,Maipo Valley,FALSE
Chile,3.7,Limited Release Parcela #37 Cabernet Sauvignon,De Martino,857,Red,Maipo Valley,FALSE
Chile,3.8,Legado Carmenère (Gran Reserva),De Martino,771,Red,Maipo Valley,FALSE
Chile,4,Ladera Reserva,De Martino,728,Red,Maipo Valley,FALSE
Chile,4,Single Vineyard La Cancha Cabernet Sauvignon,De Martino,633,Red,Maipo Valley,FALSE
Chile,3.9,Single Vineyard Las Águilas Cabernet Sauvignon,De Martino,595,Red,Maipo Valley,FALSE
Chile,3.8,Las Águilas Cabernet Sauvignon,De Martino,462,Red,Maipo Valley,FALSE
Chile,3.5,Estate Chardonnay,De Martino,457,White,Maipo Valley,FALSE
Chile,3.6,Legado Sauvignon Blanc (Reserva),De Martino,444,White,Maipo Valley,FALSE
Chile,4.1,Armida,De Martino,442,Red,Maipo Valley,FALSE
Chile,3.9,Late Harvest Sauvignon - Sémillon,De Martino,415,Dessert,Maipo Valley,FALSE
Chile,3.7,Estate Reserva Merlot,De Martino,359,Red,Maipo Valley,FALSE
Chile,3.7,Enigma 6 Reserva,De Martino,341,Red,Maipo Valley,FALSE
Chile,3.7,Enigma 5 Reserva,De Martino,326,Red,Maipo Valley,FALSE
Chile,3.5,Limited Release Parcela #43 Carmenere,De Martino,264,Red,Maipo Valley,FALSE
Chile,4,Ungrafted Grave Soils Carménère,De Martino,262,Red,Maipo Valley,FALSE
Chile,3.7,Orgánico Cabernet Sauvignon,De Martino,250,Red,Maipo Valley,FALSE
Chile,3.8,Enigma 1 Reserva,De Martino,233,Red,Maipo Valley,FALSE
Chile,4.2,Limávida Old Vine Malbec,De Martino,231,Red,Maipo Valley,FALSE
Chile,3.8,Cabernet Sauvignon,De Martino,219,Red,Maipo Valley,FALSE
Chile,3.4,Orgánico Cabernet - Malbec,De Martino,213,Red,Maipo Valley,FALSE
Chile,4,Gran Familia Cabernet Sauvignon,De Martino,213,Red,Maipo Valley,FALSE
Chile,3.7,El Leon Single Vineyard Carignan,De Martino,191,Red,Maipo Valley,FALSE
Chile,3.7,Gran Reserva,Escudo Rojo,26726,Red,Maipo Valley,FALSE
Chile,3.7,Cabernet Sauvignon Reserva,Escudo Rojo,6327,Red,Maipo Valley,FALSE
Chile,3.8,Carménère Reserva,Escudo Rojo,5414,Red,Maipo Valley,FALSE
Chile,4,Origine,Escudo Rojo,1212,Red,Maipo Valley,FALSE
Chile,3.7,Sauvignon Blanc Reserva,Escudo Rojo,1191,White,Maipo Valley,FALSE
Chile,3.6,Rosé,Escudo Rojo,902,Rosé,Maipo Valley,FALSE
Chile,3.7,Gran Reserva Cabernet Sauvignon,Escudo Rojo,35,Red,Maipo Valley,FALSE
Chile,3.7,Gran Reserva Syrah,Escudo Rojo,56,Red,Maipo Valley,FALSE
Chile,3.9,Cabernet Sauvignon,Peñalolen,9396,Red,Maipo Valley,FALSE
Chile,4.1,Azul,Peñalolen,5569,Red,Maipo Valley,FALSE
Chile,3.8,Tez,Peñalolen,2460,Red,Maipo Valley,FALSE
Chile,4,Limited Edition Cabernet Sauvignon,Peñalolen,1275,Red,Maipo Valley,FALSE
Chile,4.1,Guerrero Cabernet Sauvignon,Peñalolen,229,Red,Maipo Valley,FALSE
Chile,3.6,Reserva Cabernet Sauvignon,Ventisquero,19652,Red,Maipo Valley,FALSE
Chile,3.9,Grey (Glacier) Cabernet Sauvignon,Ventisquero,14056,Red,Maipo Valley,FALSE
Chile,3.8,Queulat Gran Reserva Carménère,Ventisquero,13606,Red,Maipo Valley,FALSE
Chile,4,Grey (Glacier) Carménère,Ventisquero,13440,Red,Maipo Valley,FALSE
Chile,3.7,Queulat Gran Reserva Cabernet Sauvignon,Ventisquero,10651,Red,Maipo Valley,FALSE
Chile,3.8,Limited Edition Reserva Red Blend,Ventisquero,5399,Red,Maipo Valley,FALSE
Chile,3.6,Reserva Syrah (Shiraz),Ventisquero,4978,Red,Maipo Valley,FALSE
Chile,3.5,Reserva Merlot,Ventisquero,4857,Red,Maipo Valley,FALSE
Chile,3.7,Queulat Gran Reserva Syrah (Shiraz),Ventisquero,3446,Red,Maipo Valley,FALSE
Chile,4.3,Enclave Ultra Premium Cabernet Sauvignon,Ventisquero,3401,Red,Maipo Valley,FALSE
Chile,3.6,Queulat Gran Reserva Merlot,Ventisquero,1634,Red,Maipo Valley,FALSE
Chile,3.7,Reserva Especial Kulapelli Cabernet Sauvignon - Carmenère,Ventisquero,936,Red,Maipo Valley,FALSE
Chile,3.8,Unico Luis Miguel Cabernet Sauvignon,Ventisquero,818,Red,Maipo Valley,FALSE
Chile,3.9,Península Trinidad Vineyard Syrah,Ventisquero,689,Red,Maipo Valley,FALSE
Chile,3.9,Trinidad Vineyard Peninsula Cabernet Sauvignon,Ventisquero,470,Red,Maipo Valley,FALSE
Chile,3.7,Península Reserva Winemaker's Blend,Ventisquero,475,Red,Maipo Valley,FALSE
Chile,3.8,Volcán Azul Alma De Los Andes Limited Edition Reserva,Ventisquero,325,Red,Maipo Valley,FALSE
Chile,3.4,Spoleto Fratello Merlot,Ventisquero,288,Red,Maipo Valley,FALSE
Chile,4,Peninsula Single Vineyard Syrah,Ventisquero,241,Red,Maipo Valley,FALSE
Chile,4,Grey (Glacier) 20 Anniversary Perfectly Aged Cabernet Sauvignon,Ventisquero,226,Red,Maipo Valley,FALSE
Chile,4,Península Limited Edition Carménère,Ventisquero,211,Red,Maipo Valley,FALSE
Chile,4.4,Homenaje Cabernet Sauvignon - Syrah,Ventisquero,171,Red,Maipo Valley,FALSE
Chile,3.9,Peninsula Trinidad Vineyard Cabernet Sauvignon,Ventisquero,136,Red,Maipo Valley,FALSE
Chile,3.6,Spoleto Fratello Chardonnay,Ventisquero,84,White,Maipo Valley,FALSE
Chile,3.9,Gran Reserva Carménère,Ventisquero,70,Red,Maipo Valley,FALSE
Chile,3.7,Gran Reserva Cabernet Sauvignon,Ventisquero,64,Red,Maipo Valley,FALSE
Chile,3.7,Península Single Vineyard Cabernet Sauvignon,Ventisquero,60,Red,Maipo Valley,FALSE
Chile,4.1,Grey (Glacier) Unique Blend,Ventisquero,39,Red,Maipo Valley,FALSE
Chile,3.7,Finca Escondida Gran Reserva Cabernet Sauvignon,Ventisquero,32,Red,Maipo Valley,FALSE
Chile,3.6,Reserva Red Blend,Ventisquero,32,Red,Maipo Valley,FALSE
Chile,3.4,Desierto Florido Special Reserve Cabernet Sauvignon,Ventisquero,30,Red,Maipo Valley,FALSE
Argentina,3.6,Extra Brut Rosé,La Linda,86,Sparkling,Maipu,FALSE
Argentina,3.6,Fond De Cave Malbec,Trapiche,13471,Red,Maipu,FALSE
Argentina,3.7,Broquel Cabernet Sauvignon,Trapiche,5951,Red,Maipu,FALSE
Argentina,3.9,Fond De Cave Gran Reserva Malbec,Trapiche,5727,Red,Maipu,FALSE
Argentina,3.6,Fond De Cave Cabernet Sauvignon,Trapiche,5568,Red,Maipu,FALSE
Argentina,3,Astica Cabernet Sauvignon,Trapiche,3222,Red,Maipu,FALSE
Argentina,3.7,Fond De Cave Reserva Cabernet Franc,Trapiche,2660,Red,Maipu,FALSE
